Title ID,Korean Title,English Title,Genre,Content Format,Views,Likes,Rating,Rating Count,Created At,Primary Tone,Secondary Tones,Confidence (%),Total Score,Text Analyzed (chars),Fields Used,All Tone Scores (JSON),Description,Tagline,Tags,Pitch
6e649cfc-8b60-4e12-84a9-dfd4806977b1,럭키고 해피,Lucky Go Happy,daily,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,intense,light; dramatic,70,7,181,title_name_kr; title_name_en; description; genre,"{""primary"":{""intense"":2},""secondary"":{""light"":3,""dramatic"":2}}","After losing his father, a troublemaker named Lucky appears in the desolate house! A poignant pet drama about a family oblivious to their dog's strength.",,,
27d56b6c-bca0-434c-a22f-b0e928538afc,트라우마,The Trauma,Gags; cutcartoons,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,funny,playful,70,5,226,title_name_kr; title_name_en; description; genre,"{""primary"":{""funny"":3},""secondary"":{""playful"":2}}","The original twist-themed gag comic from ""Gauss Electronics"" artist Baek-su Kwak!
Every episode features different characters and unexpected twists, creating a delightful, traumatic experience!",,,
683fe818-b1b4-4bf2-b737-0240823fedf9,NPC,NPC,gag; fantasy,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,quirky,mysterious; whimsical,100,7,105,title_name_kr; title_name_en; description; genre,"{""primary"":{""quirky"":3,""funny"":1},""secondary"":{""mysterious"":2,""whimsical"":1}}",A castle guard. The first to realize the world is strange. He often says cool things.,,,
1106aa84-8ef0-4c79-ba35-883e726a482c,사랑에 번역앱이 필요한가요?,Love translrator,Romance,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,romantic,action_packed; thrilling,100,18,518,title_name_kr; title_name_en; description; genre,"{""primary"":{""romantic"":6,""exciting"":2},""secondary"":{""romantic"":6,""action_packed"":2,""thrilling"":2}}","To earn a scholarship, Hadam applies for an overseas exchange program to improve her GPA. Contrary to the professor's assertion that the program would naturally be held between same-sex couples, the school's absurd mistake forces her to live with Peter Erin, a male exchange partner from France.

Will Hadam and Erin overcome the on-campus grade war and language barrier to finally confess their feelings for each other?

A thrilling cohabitation romance begins under one roof.",,,
211aa976-c2fa-4997-a8c3-c980f5501978,베텔게우스,Betelgeuse,Drama; fantasy; school; SFfantasy,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,quirky,mysterious; action_packed; dramatic,83,16,911,title_name_kr; title_name_en; description; genre,"{""primary"":{""exciting"":2,""quirky"":3,""adventurous"":2,""intense"":1},""secondary"":{""mysterious"":4,""action_packed"":2,""dramatic"":1,""whimsical"":1}}","Spring 2030. One day in March, Betelgeuse in the Orion constellation explodes as a Type 2 supernova. A series of unexplained electronic malfunctions, communication failures, and loss of contact with exploration equipment and spacecraft leave Earth completely isolated from the universe. A confused humanity finds itself staring at a blue star appearing in the sky day and night. Amidst this unsettling social climate, high school student Ju-myeong, unable to overcome the psychological burden, overcomes the stress and impulsively attempts to jump from a rooftop. Yoon-so, a classmate, rushes to stop him. Ju-myeong witnesses Yoon-so wielding mysterious powers and begins a new life through her. Yoon-so, a new intelligent life form, is not human. And Ju-myeong, a human, must battle these strange yet familiar beings from beyond the tangled space and time... TOP",,,
209bdf51-d620-48f9-af53-d189a8b9027f,영웅 강철남,Steelman,blackcomedy,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,neutral,,0,0,148,title_name_kr; title_name_en; description; genre,"{""primary"":{},""secondary"":{}}",The story unfolds as the young man ‘Park Jin-gam’ is reborn as ‘Hero Steel Man’ for the future of the Republic of Korea.,,,
3fd5f1b3-a471-4949-a608-197f248e81bb,도대체 왜?인구단,Why Club,Dailylife; gags,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,quirky,mysterious,100,5,139,title_name_kr; title_name_en; description; genre,"{""primary"":{""quirky"":2,""funny"":1},""secondary"":{""mysterious"":2}}",The main characters of the national comics that dominated the 1980s and 1990s have made a strange return!,,,
aeadc37b-7704-40ef-91cb-1d8152378b66,웃지 않는 개그반,comedyclass,gag,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,funny,,70,1,132,title_name_kr; title_name_en; description; genre,"{""primary"":{""funny"":1},""secondary"":{}}","From a homeroom teacher in a ballet outfit to a black history teacher, the stories they experience unfold.",,,
1808024d-daf4-41af-8f24-707c3d055319,웽툰 시즌5,Wooeng season5,Dailylife; gags,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,funny,,70,1,236,title_name_kr; title_name_en; description; genre,"{""primary"":{""funny"":1},""secondary"":{}}","If you've ever done something so foolish that you can't even understand it yourself, suspect this guy!
Wang is back with Season 5!

Let's meet Weng as he takes on the small moments of his daily life!",,,
99c993d7-d45d-4279-9663-30c40272c5b3,마야고,Mayago,Thriller; exorcism,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,suspenseful,,70,1,192,title_name_kr; title_name_en; description; genre,"{""primary"":{""suspenseful"":1},""secondary"":{}}","In the sequel, the protagonist of the previous film, Dr. Cheon, accidentally goes to a village to do some reporting and ends up trapped in an unidentified village.",,,
a32469e1-8482-4d60-af7f-6a0ad9420a67,틈 (엿보기),crack,Adult; Drama,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,romantic,action_packed; dramatic,50,10,547,title_name_kr; title_name_en; description; genre,"{""primary"":{""romantic"":2,""exciting"":2,""intense"":1},""secondary"":{""romantic"":2,""action_packed"":2,""dramatic"":1}}","A tragedy brought on by a single, trivial action.
Deok-su, whose life is a miserable one, has had its ups and downs.
He's a hapless fool whose first day of dating ends in a breakup.
He looks through a crack and discovers a bagel girl living next door!
One day, he decides to clean his house, and a crack appears.
Through the crack, he catches sight of the bagel girl's (Ga-hee) fantastic body. The pleasure of peeking? Is that fleeting?
A few days later, a burglar breaks into her (Ga-hee) house, and Deok-su rescues her.",,,
f08ff952-9d94-45ac-a9a6-22c3bd818ca6,아스라이,Dimly dontforgetme,Drama; Family,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,intense,dramatic,70,2,404,title_name_kr; title_name_en; description; genre,"{""primary"":{""intense"":1},""secondary"":{""dramatic"":1}}","Eunja, whose mother suffers from dementia, and her daughter, out of guilt for her, become a dementia caregiver.
She hopes to help families with dementia, hoping to prevent them from experiencing the same regrets she did.
This is a heartbreaking story about a dementia caregiver living day to day, and a mother and father gradually losing their memories of loved ones.",,,
27052265-55e5-438b-808a-9bac8d5b430d,그녀의 버킷리스트,Her Bucketlist,Romance,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,romantic,,70,2,347,title_name_kr; title_name_en; description; genre,"{""primary"":{""romantic"":1},""secondary"":{""romantic"":1}}","After hearing the news of her boyfriend's death, 'Cha-ra-ri' contemplates suicide. However, the method proves more painful than she expected, and she gives up. Then, she sees ""The Bucket List"" on TV. She remembers her and her dead boyfriend's bucket lists, and plans to complete them all before committing suicide.",,,
6f298880-49c2-4136-af10-191748c7f21a,탈대전,TALDAEJEON,Boy; orientalfantasy; coming-of-agestory,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,exciting,mysterious; action_packed,70,6,409,title_name_kr; title_name_en; description; genre,"{""primary"":{""exciting"":2},""secondary"":{""mysterious"":2,""action_packed"":2}}","In the late Joseon Dynasty, when mask dances were popular,

but one day, a mysterious power begins to manifest within the mask?

Shinwoo, a lowly boy despised by his villagers,

also gains new fighting abilities thanks to the power of his mask.

From that day on, a fierce battle begins in Joseon to steal the masks that grant him power, and to keep them!",,,
a96bf595-e967-45b9-bc83-31031ed3ff9e,운영자의 권한으로,Authority Of The Operator,Boy; Thriller,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,suspenseful,dramatic; romantic; calm,100,19,816,title_name_kr; title_name_en; description; genre,"{""primary"":{""intense"":2,""romantic"":2,""suspenseful"":5},""secondary"":{""dramatic"":2,""romantic"":2,""calm"":2,""playful"":2,""magical"":2}}","Undisputed legend of Korean male idols, Cha Woon-young!
With his singing, acting, choreography, entertainment skills, and even a flawless private life, Woon-young has one secret: he was a gloomy, insignificant student weighing 105kg. He was also the operator of the fan cafe for the then-idol, Joo Shin-hye.
""Who is the operator? He must be middle-aged, right?""
""He's at least a father. His speech is incredibly dignified.""
Woon-young's serious and calm personality leads his fan cafe members to mistake him for a middle-aged man...
And thanks to this, his true identity as an idol is completely hidden!
Meanwhile, Yoo Ye-seul, who met her partner on a virtual marriage variety show, begins to develop feelings for the uniquely charming virtual husband, Woon-young...",,,
59349d48-67ed-4f59-9d32-7bc30368f156,이로운 변태,Beneficial Pervert,Romance,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,romantic,light; realistic,70,14,445,title_name_kr; title_name_en; description; genre,"{""primary"":{""romantic"":5},""secondary"":{""romantic"":5,""light"":2,""realistic"":2}}","What if a handsome idol turns out to be a pervert with a mukbang fetish?
Ji-hoo, who has undergone rigorous body management since childhood, finds himself attracted to the sight of a happy eater. Then, he encounters Seo-yoon, a 200% perfect mukbang girl.
At first, he's captivated by her eating style, but as time goes by, he develops a genuine affection for her, and their romance becomes more than just a fan.",,,
86923a10-d4ad-4f5e-a1f2-9eb141d408c5,펌킨타임,Pumpkin time,Romance,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,romantic,,70,10,420,title_name_kr; title_name_en; description; genre,"{""primary"":{""romantic"":5},""secondary"":{""romantic"":5}}","Haewon and Taeju were best friends in elementary school. When Taeju went abroad to study, their relationship naturally grew apart.
A few years later, Taeju returned to Korea and began searching for Haewon, but she was nowhere to be found. Instead, a girl named Haeyoon began to appear in his mind, and he became overcome with inexplicable emotions.
Will their friendship ever blossom into love?",,,
4ed02130-53a7-4696-b5d0-6747f3c4f032,사랑양장점,Love Boutique,Romance,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,romantic,dramatic; action_packed; rebellious,100,34,277,title_name_kr; title_name_en; description; genre,"{""primary"":{""romantic"":10,""intense"":2,""suspenseful"":2,""exciting"":2,""adventurous"":2},""secondary"":{""romantic"":10,""dramatic"":2,""action_packed"":2,""rebellious"":2}}","A coming-of-age romance story about overcoming the conflict between the past and present between the foolishness and obsession hidden within the comfort of first love, ""Ho-rang,"" and the adventure, challenge, and escape shown by new love, ""Kkamang.""",,,
31c10161-d303-420d-822b-5415fba1dba9,우리 모두는 누군가의 첫사랑이었다,We were all someone's first love.,School; romance,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,romantic,,70,8,242,title_name_kr; title_name_en; description; genre,"{""primary"":{""romantic"":4},""secondary"":{""romantic"":4}}","Choi Dasol is a tall, handsome boy with piercings. He has had a long-standing crush on Seo-gyeol, whom he met in elementary school. However, Seo-gyeol doesn't remember Dasol.",,,
099a93fc-6dee-467f-8b00-c79058b42844,얼굴미화부,Beauty Maker,Beauty; Growth; Drama,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,heart_warming,cozy; dramatic,100,6,1175,title_name_kr; title_name_en; description; genre,"{""primary"":{""heart_warming"":2,""intense"":1},""secondary"":{""cozy"":2,""dramatic"":1}}","""It's not a crime to be ugly, but it is a crime not to look good.""
Yeseo, born with perfect looks, inherited her mother's beautiful features, and was brainwashed by her mother's lookism from a young age.
Believing that looks equal power and the ability to attract wealth, her mother diligently cultivated herself, married a wealthy man, and gave birth to Yeeseo. She never neglected her personal grooming, and she also enforced this on Yeeseo.
Having a beautiful mother who was envied by everyone, and people who were always kind to her, Yeeseo naturally became immersed in this lookism.
When Yeeseo entered her twenties, her father had an affair with a younger, prettier woman than her mother. Betrayed and shocked, the mother and daughter left the family home. Initially comfortable, they were so obsessed with their appearance that they were unable to find work. In this example, she did not understand men who were relatively less knowledgeable about makeup than women, and opened a fitness + plastic surgery broker + fashion + makeup multi-shop, calling it the <Face Beautification Department>, a company that transforms these men.",,,
79b74ff4-71bf-4c0d-8a4b-4d103869db67,날 만나러 가요,findingme,Healing; travel,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,neutral,,0,0,146,title_name_kr; title_name_en; description; genre,"{""primary"":{},""secondary"":{}}","The timid and passive female protagonist, Podong, plans a trip she had always dreamed of after quitting her job.",,,
8bb915cc-1cbc-4438-9970-61c037d71efd,후드,Hood,Fantasy; Boy; Action,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,quirky,mysterious; realistic; action_packed,100,10,428,title_name_kr; title_name_en; description; genre,"{""primary"":{""quirky"":3,""exciting"":1},""secondary"":{""mysterious"":2,""realistic"":2,""action_packed"":1,""whimsical"":1}}","Kim Hyuk, an ordinary high school student whose only interest is being popular. Desperate for attention, he puts on a hoodie he found at a secondhand store. But what the heck? A strange power envelops him, and he levitates, granting him the power to fly! He dons a hoodie imbued with the legendary power of Shakti, possessing the power of an ancient god, and becomes a K-superfashion high school hero!",,,
3939172d-c3fd-4a6b-a843-70885fe2b161,고양이 뚜껑,Cat Cap,Dailylife; animals,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,neutral,,0,4,340,title_name_kr; title_name_en; description; tagline; genre,"{""primary"":{},""secondary"":{""realistic"":4}}","High school student Gona owns a cat.
But this cat, ""Ttukkeop,"" can speak human language!
A cat's life isn't all that different from a human's, is it?
This is a real-life story about a cat and a human sharing joys and sorrows.",A real butler story about cats and humans living together through thick and thin.,,
1480212e-f081-4c4e-8cfe-cfcb0a185e77,대형막내!,BIG maknae,drama,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,intense,dramatic,70,2,231,title_name_kr; title_name_en; description; genre,"{""primary"":{""intense"":1},""secondary"":{""dramatic"":1}}","In this world, animals that have acquired human form and intelligence are called ""new humans."" It's become commonplace in the entertainment industry to market the unique qualities of new humans as idol charm.",,,
e1cc2346-690b-42d0-a8cc-46626ca8901e,주작학원,Jujak Academy,Drama; School; Action,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,intense,dark; dramatic; action_packed,50,6,354,title_name_kr; title_name_en; description; genre,"{""primary"":{""intense"":1,""exciting"":1},""secondary"":{""dark"":2,""dramatic"":1,""action_packed"":1}}","Jinyoung's humble, harmonious family becomes a target of the so-called ""framing business,"" fabricating scandalous corruption by the privileged class to falsely accuse the socially disadvantaged. But Jinyoung has a better plan. Falsification is falsification, and Jinyoung and his friends launch a counterattack. TOP",,,
6cdb330e-962a-4393-83c3-83e480f37d48,멜랑꼴리,Melancholy,Comedy; Episode,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,funny,comedic; action_packed; thrilling,100,16,138,title_name_kr; title_name_en; description; genre,"{""primary"":{""funny"":5,""exciting"":2},""secondary"":{""comedic"":5,""action_packed"":2,""thrilling"":2}}","6,000 sexy comedy episodes total <Melancholy>
Nyangi and Meongi present a cheeky and thrilling sexy comedy.",,,
e5586b76-48bd-4266-a5bc-8a7856f4e7d1,데이 세이 헤이,Day Say Hey,Dailylife; gags,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,funny,,70,1,142,title_name_kr; title_name_en; description; genre,"{""primary"":{""funny"":1},""secondary"":{}}","Day, a dad who hates working. Day, whose story is relatable to any office worker, somehow seems endearing.",,,
7ad07891-c1c2-4906-a738-c513032d4da7,조선팔도 최강아이돌,Chosun SUPER Idol,Romance,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,quirky,mysterious; romantic,100,6,476,title_name_kr; title_name_en; description; genre,"{""primary"":{""quirky"":2,""romantic"":1},""secondary"":{""mysterious"":2,""romantic"":1}}","A poor girl named Se-hyeon goes hiking and receives help from a strange man. It turns out he's a gumiho! He demands her energy in return for her rescue. Se-hyeon uses this as an excuse to give him the energy, and decides to exploit the gumiho in return. Meanwhile, Joseon's strongest male idol competition, with the potential for huge profits, is underway, and Se-hyeon, a woman, disguises herself as a man and enters alongside the gumiho!",,,
5d96fc8b-2cd9-4991-932c-bbbb64dc6166,희망횟집,HOPE Restaurant,daily,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,neutral,,0,0,349,title_name_kr; title_name_en; description; genre,"{""primary"":{},""secondary"":{}}","Bong-sil is diligently preparing for employment. Until she finds a job, she works part-time at her mother's sushi restaurant, Hope Sushi. Korea's first seasonal seafood webtoon showcases the various adventures Bong-sil encounters while working at the sushi restaurant, along with a delicious glimpse into seasonal seafood!",,,
3e2d4616-9d68-4dd1-818f-c7e9b304886b,날라리,Punk,Romance; dailylife; drama; school,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,romantic,empowering; dramatic,100,16,814,title_name_kr; title_name_en; description; genre,"{""primary"":{""romantic"":5,""suspenseful"":2,""intense"":1},""secondary"":{""romantic"":5,""empowering"":2,""dramatic"":1}}","At the Gilim Middle School reunion, everyone eagerly awaits the arrival of the trio of star nymphos.
The reason is none other than the fact that one of the trio of famous nymphos has been dating Do Do-yeon, a former school outcast, for three years!

What's more, due to a simple incident involving a small box of snacks, Do Do-yeon becomes the target of the nymphos, and thus, the ostracized student body.

However, Bae Cha-seok feels sorry for Do Do-yeon, who remains confident despite being bullied, and gradually develops feelings for her and begins to approach her sincerely.

Do Do-yeon, who has received his sincerity, opens her heart, and the two begin dating, but she's afraid to tell the other two members of the trio.

Will she be able to keep this secret forever?",,,
3ff647e0-c228-45f7-b69b-9a58cff646ee,사기캐,Fraudulent character,Fantasy; gag; boy; action,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,funny,action_packed; whimsical,50,5,256,title_name_kr; title_name_en; description; genre,"{""primary"":{""funny"":1,""exciting"":1,""quirky"":1},""secondary"":{""action_packed"":1,""whimsical"":1}}","The story is about a hybrid of an angel and a demon child, and among them, the Grand Hybrid, which has the best bloodline, becomes a ‘fraudulent character’ that can blow up the universe the moment it awakens.",,,
9b03a165-8e7b-4980-b31b-0480ad72db7c,드리밍,dreaming,Romance; Drama,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,romantic,dramatic,100,12,351,title_name_kr; title_name_en; description; genre,"{""primary"":{""romantic"":5,""intense"":1},""secondary"":{""romantic"":5,""dramatic"":1}}","Gayoung, in her late twenties, finds herself in a mess, both at work and in love.
After eight years, her boyfriend, Sungjun, breaks up with her. She cries herself to sleep. She wakes up looking like she did eight years ago, in high school.

Is this a dream or reality?

Will she be able to find both work and love this time?",,,
898bad93-f228-4c60-bbc8-3e76e32f1dce,아는 사람 이야기,Story Someone I Know,BL,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,neutral,,0,0,156,title_name_kr; title_name_en; description; genre,"{""primary"":{},""secondary"":{}}","People often reveal their secrets like this, presenting themselves as ""extras"" rather than ""main characters"" in the story.",,,
233c75b7-381b-4008-94f7-6f1a1cf1af54,츄리닝,Sweatsuit,Dailylife; gags,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,funny,realistic; playful,70,7,222,title_name_kr; title_name_en; description; genre,"{""primary"":{""funny"":3},""secondary"":{""realistic"":2,""playful"":2}}","There may be people who haven't seen it at least once, but there's no one who's only seen it once!
A unique, everyday gag cartoon that creates new fun, without being too familiar or unfamiliar!",,,
5d97cc4a-3db0-47d0-b72c-e0ac2c327866,스마트폰 중독자,smartphone addict,Romance; gag; fantasy; story; growth; dailylife; school,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,funny,romantic; whimsical,50,5,362,title_name_kr; title_name_en; description; genre,"{""primary"":{""funny"":1,""romantic"":1,""quirky"":1},""secondary"":{""romantic"":1,""whimsical"":1}}","Judamu, a smartphone addict, is constantly on his phone, but during gym class, a ball flies at him and shatters his phone. After scheduling a repair, he crouches at home, grieving. Then, his phone transforms into a black man and appears before him. What is he, and why has he appeared?",,,
5b11cfe1-8b6b-4aa5-84ef-e84d44fce825,토끼는 숨죽여 울고 있었다,Crying Rabbit,horror; thriller,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,intense,dramatic; dark,100,6,425,title_name_kr; title_name_en; description; genre,"{""primary"":{""intense"":2,""suspenseful"":1},""secondary"":{""dramatic"":2,""dark"":1}}","Five female students wake up to find themselves in an empty school. They struggle to escape, but none of them can. Suddenly, someone wearing a rabbit mask appears and begins killing the students one by one, memories gradually blossoming in their minds. It turns out that the surviving child was being bullied by the four students, and someone was murdering them for an experiment!",,,
fa6b49cb-6d07-42bc-b721-a8eb022e37f8,나비인간,Butterfly Girl,drama,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,intense,dramatic,70,2,643,title_name_kr; title_name_en; description; genre,"{""primary"":{""intense"":1},""secondary"":{""dramatic"":1}}","Nabibi can create a ""cocoon"" and be reborn at any time after turning 17.
In her second year of middle school, Bibi, who was bullied by her only friend Dahee, is reborn with a new, pretty appearance and enters high school to start anew. However, Bibi feels a sense of disconnect with each change, and Dahee asks her, ""You don't seem like you. Who are you?"" and disappears.
Bibi runs away to the neighborhood where she briefly lived as a child and begins high school. Her situation worsens when she meets Bang Yeonwoo, a fellow middle school student. To make matters worse, Yeonwoo catches her emerging from her cocoon.",,,
5830de5c-ddd5-43e7-945b-39b6d618588e,그림자 미녀,Shadowy beauty,Drama; story; growth,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,heart_warming,dramatic,100,4,519,title_name_kr; title_name_en; description; genre,"{""primary"":{""heart_warming"":2,""intense"":1},""secondary"":{""dramatic"":1}}","Ae-jin grew up being compared to her pretty older sister. However, her sister dies in an accident, and she misses the girl who was always kind and a source of pride for her. Imagining her older sister as a high school student, Ae-jin begins uploading photos of herself to social media, heavily Photoshopping them, and eventually becomes a social media star with 700,000 followers. She begins a double life: Ae-jin, the outcast at school, and Genie, the social media star online.",,,
f8f42ab7-539a-4374-9aa1-196dbb1213b3,공유하는 집,Share house,BL; Adult,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,neutral,,0,0,252,title_name_kr; title_name_en; description; genre,"{""primary"":{},""secondary"":{}}","Mismatched personalities, incompatible lifestyles, and walls that don't soundproof even at night. 
The tumultuous roommate life of Park Tae-joo, stressed by his every move, and Joo Ha-jin, who can't live without sex, begins!",,,
a173eaf9-9291-45fd-b855-98b4a3c08bb9,겁쟁이 피지컬,Cowarldy physical,Boy; Action,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,exciting,action_packed; whimsical; energetic,83,12,474,title_name_kr; title_name_en; description; genre,"{""primary"":{""exciting"":3,""quirky"":2},""secondary"":{""action_packed"":3,""whimsical"":2,""energetic"":2}}","Junior priest Sim Woo-jun conceals his identity and goes undercover as a loner and a bread shuttle to perform exorcisms on a group of bullies who have been possessed by demons.
But just as the demon-possessed bullies are about to be attacked by a powerful force, he meets Munchkin Prayer, who easily subdues them, and shaman Jin Hyo-jeong!
A school action fantasy about religious exorcists who unite to prevent the resurrection of Satan.",,,
7af41cc7-e37f-434d-8733-06d2cbb7bff1,"재밌니, 짝사랑",Crush on You,Romance; Drama; Growth; DailyLife,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,romantic,action_packed; melancholic; dramatic,100,22,633,title_name_kr; title_name_en; description; genre,"{""primary"":{""romantic"":7,""exciting"":2,""intense"":1},""secondary"":{""romantic"":7,""action_packed"":2,""melancholic"":2,""dramatic"":1}}","Twelve-year-old Min-hee is involved in a car accident and is raised by a stranger, leaving her son Pil-ho as her only family member.
One day, Min-hee gets caught up in a fight with a bully, but thanks to a man, the situation is resolved without major damage.
However, this man turns out to be a new student teacher who has moved into the same apartment!
Mu-yeol, the man who taught her the meaning of love.
Min-hee, the woman who breathes warmth into her lonely life.
Pil-ho, the man who has been forced to hide his love for a long time.
Will their unrequited love ever come true?",,,
6edf3ec4-9712-4609-afa8-a49236536d38,인간시장,human market,Drama; story; growth,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,intense,dramatic,70,2,275,title_name_kr; title_name_en; description; genre,"{""primary"":{""intense"":1},""secondary"":{""dramatic"":1}}","""Let me live like you.""
Miro, the seemingly perfect influencer, is met with a fan who knows all about her past and lies.
This woman uses this to demand more and more from Miro, pushing her to become an influencer. What is her true motive?",,,
4cd44cb2-2101-4820-8c0e-d55512746cbf,백합 하우스,Lily house,Drama; Thriller,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,intense,dramatic,50,3,279,title_name_kr; title_name_en; description; genre,"{""primary"":{""intense"":1,""suspenseful"":1},""secondary"":{""dramatic"":1}}","Shin Do-yoon returns to his village after his father goes missing while studying abroad. He is puzzled by the villagers' apparent reluctance to talk about his father. However, he soon learns that a body washed ashore by a typhoon is his father's.",,,
e22a47ec-bdbd-49b5-affa-f6d6dc19e697,귀신과 연애하기 시뮬레이션,Simulation of dating a ghost,Romance; Drama; Fantasy; Exorcism; Horror; Campus,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,romantic,dark; dramatic; whimsical,100,15,757,title_name_kr; title_name_en; description; genre,"{""primary"":{""romantic"":4,""intense"":1,""quirky"":1},""secondary"":{""romantic"":4,""dark"":3,""dramatic"":1,""whimsical"":1}}","Chae-na, who blames herself for everything and insists on going with him, sends Eun-seop into a state of shock,
feeling as if she's about to collapse, clutching the back of his neck... What's with this girlfriend he can't even remember? A ghost?!!
No, but more importantly, are you really my ex-girlfriend?
Three years have passed, and if a ghost doesn't receive a man's yang, it becomes an evil spirit?
He wants to run away, but he feels sorry for her and thinks he can help her.
But appeasing this stubborn ghost, Chae-na, is no easy feat.
Will Hyun Eun-seop, the most cowardly of cowards,
succeed in bringing his ex-girlfriend, the ghost Chae-na Kim, to Buddhahood?",,,
44508fe8-3a16-4476-aa7a-a7d61b49dc2a,스마트 패밀리,Smart Family,Dailylife; gags,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,quirky,realistic,100,5,179,title_name_kr; title_name_en; description; genre,"{""primary"":{""quirky"":2,""funny"":1},""secondary"":{""realistic"":2}}","A family of far from smart people, filled with bumbling, quirky episodes of everyday life. We'll make you laugh with just a four-panel cartoon!",,,
abea79d7-2968-4731-81a8-408ff2ec2841,Luck 4 you,Luck 4 you,Fantasy; Drama,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,intense,dramatic; whimsical,50,4,477,title_name_kr; title_name_en; description; genre,"{""primary"":{""intense"":1,""quirky"":1},""secondary"":{""dramatic"":1,""whimsical"":1}}","In-hoon, now a college student, encounters his runaway pet dog, Popo, in human form! However, In-hoon, who has been distant due to trauma from interpersonal relationships, is bewildered by Popo's sudden appearance as a human. Furthermore, the body inhabited by Popo's soul turns out to be that of Lee-ju, In-hoon's best friend from middle school, but who grew apart due to misunderstandings and arguments. What will be the fate of these two?",,,
9bc2dd9d-85da-4bb6-8fba-bb8ddc4359fd,봄과 겨울,spring and winter,GL; gag; school,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,romantic,realistic,100,7,364,title_name_kr; title_name_en; description; genre,"{""primary"":{""romantic"":2,""funny"":1},""secondary"":{""romantic"":2,""realistic"":2}}","This is the story of Jeong-yoon, an ordinary high school lesbian who accidentally sends a KakaoTalk message to Do-young, a classmate with the same name and zero social skills, in an attempt to somehow recapture her ex-girlfriend. This is the story of Jeong-yoon's absurd antics, and her subsequent attempts to find a new love.",,,
a8e7b2d7-3c18-4974-a5f4-a3b60e1bd7d4,우리는 매일매일,We Are Everyday,Romance,,0,0,0,0,2025-07-31T03:19:04.846745+00:00,romantic,realistic,70,5,532,title_name_kr; title_name_en; description; genre,"{""primary"":{""romantic"":1},""secondary"":{""realistic"":3,""romantic"":1}}","Yeoul's childhood friend, Hosu, unexpectedly confesses to her, but she rejects him, and they graduate from middle school on an awkward note. However, on the day of her high school entrance ceremony, Yeoul freezes when she sees Hosu in his school uniform.
Yeoul pleads with him to return to their old ways. Hosu agrees, adding,
""Just remember that we're not just friends like we used to be.""
After hearing those words, Yeoul's mind begins to wander for some reason, and their high school life begins.",,,
