title,english_title,url,genre,writer,artist,original,featured,pages,characters,synopsis,story_synopsis,cover_image,link,status
얼굴미화부,beauty_maker,https://www.toons.kr/2f71c3a4-3d06-488d-9b92-0c2d400cb084,"뷰티,성장,드라마",호돌,호돌,"구독자 11만, 중국 연재",,38,,"구독자 11만, 중국 연재",,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2F41114c5c-70aa-4589-9418-9f67628db185%2F%EA%B6%8C%ED%98%B8%EC%84%A0_%EC%96%BC%EA%B5%B4%EB%AF%B8%ED%99%94%EB%B6%80.jpg&blockId=a9804d91-3fd3-4e3a-b235-39da6a10a07c,https://page.kakao.com/content/54710157,연재 종료
백합 하우스,,https://www.toons.kr/31b462e3-1a34-4ff6-b064-182e945725b4,"드라마,스릴러",정민,이부용,,,2,,,"신도윤 유학을 가있던 도중 아버지가 실종되어 마을로 돌아온다. 하지만 동네 사람들이 아버지의 이야기를 꺼려하는 듯한 태도에 의아해 하지만 곧, 태풍에 의해 강변으로 밀려 온 시신이 아버지라는 소식을 마주하게 된다.",https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2Ff97de845-e317-4d5a-ad16-698a8ef48ac5%2F%25EB%25B0%25B1%25ED%2595%25A9%25ED%2595%2598%25EC%259A%25B0%25EC%258A%25A4_%25ED%2591%259C%25EC%25A7%2580_%25EC%25B5%259C%25EC%25A2%2585%25EB%25B3%25B8.jpg&blockId=ce397f77-2e4d-4e83-8091-ef73b76e6167,https://page.kakao.com/content/60096304,
대형막내!,BIG_maknae,https://www.toons.kr/37d7cec5-8b3c-4b2b-a49c-aec3037cf46e,드라마,리즈,나랑,,,21,,,이 세계에서는 동물이 인간의 모습과 인간의 지능을 획득한 상태를 `신 인류`라고 부른다. 연예 엔터테인먼트 업계에서 신 인류의 특장점을 아이돌의 매력으로 마케팅 하는 것도 흔한 일이 됐다.,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2F0be79179-dc8f-44e1-9ad6-7a88e12cd61f%2F%EB%8C%80%ED%98%95%EB%A7%89%EB%82%B4!_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80_%EC%B5%9C%EC%A2%85.jpg&blockId=b7a3dd2d-28f5-4611-8f71-dcf4772a231e,https://page.kakao.com/home?seriesId=57065475&orderby=asc,live 연재 중
나를 바꿔줘,Change_me,https://www.toons.kr/3d62629b-d9be-4506-863b-3f352ff3f052,드라마,조아람(이지호),이호정(호띠),영상화 계약 완료!,,0.01,,영상화 계약 완료!,,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2Fd509c97f-c220-43d5-9e8f-2658d5d46793%2F1_%EB%A9%94%EC%9D%B8_%EB%8C%80%EB%B0%B0%EB%84%88_%EB%B3%B5%EC%82%AC.jpg&blockId=d2c27977-3886-40d9-a0e3-d7e04c0fcb26,https://comic.naver.com/webtoon/list?titleId=733280,live 연재 중
사기캐,,https://www.toons.kr/3db665a3-96b7-4f5d-80c5-40e3b2a32b6b,"판타지,개그,소년,액션",후렛샤,레이저,,,1.2,,,"천사와 악마의 아이 하이브리드, 그 중에서도 최고의 혈통을 가진 그랜드 하이브리드는 각성하는 순간 우주를 날려버릴 수 있는 ‘사기캐’ 가 된다는 이야기다.",https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fprod-files-secure.s3.us-west-2.amazonaws.com%2F782801ca-3dcc-4751-8a08-4267aa829022%2Fcbcb380f-5a02-4b5a-b497-9cf121b3a4c8%2F%25EC%2582%25AC%25EA%25B8%25B0%25EC%25BA%2590_%25EB%258C%2580%25ED%2591%259C%25EC%259D%25B4%25EB%25AF%25B8%25EC%25A7%2580(1000x1500).jpg&blockId=fc620fa0-e89a-4a41-a219-0327a07ffe5d,https://comic.naver.com/webtoon/list?titleId=778410,
데모니악,demoniac,https://www.toons.kr/3ea13aba-fa05-495c-babd-43ec8d045060,"스릴러,퇴마",후렛샤,김홍태,",  차기작, 네이버 웹툰 연재 시 요일 7위 유지 네이버북스 실시간 1위 기록, 인도네시아-대만-중국으로 글로벌 인기",,,,",  차기작, 네이버 웹툰 연재 시 요일 7위 유지 네이버북스 실시간 1위 기록, 인도네시아-대만-중국으로 글로벌 인기",마지막 이야기로 이탈리아의 카타콤에서 여행객을 통해 한국으로 들어온 악령인 데모니악들은 그들의 자식이자 악마의 자손들이 번영하기를 꿈꾼다.,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2F991ff2d9-cff1-4f5c-a89d-d1f5024b45f1%2F%EC%9E%90%EB%A5%B4%EA%B8%B0%ED%95%9C%EA%B1%B0.jpg&blockId=32e871b7-a96e-4b4c-ba75-ec0c906f6d55,https://comic.naver.com/webtoon/list?titleId=692512,live 연재 중
Day Or Night,,https://www.toons.kr/3fa09916-ec7c-49a6-8517-54e89cc6a323,"판타지,개그,소년,액션",후렛샤,백만보,,,2,,,,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2Fbcc36871-e6fe-48e6-bd78-2068e18b65fb%2F%25EB%258D%25B0%25EC%2598%25A4%25EB%2582%2598_%25EB%258C%2580%25ED%2591%259C%25EC%259D%25B4%25EB%25AF%25B8%25EC%25A7%2580.jpg&blockId=d747ca3a-4cf6-483a-a95e-38c517779432,https://series.naver.com/comic/detail.series?productNo=10098140,
그녀의 버킷리스트,her_bucketlist,https://www.toons.kr/438ac1ab-4039-4866-85a3-e61a515ce556,로맨스,황양,솦,"(김소혜X나인우) 죽은 남자친구가 만들어 준 뜻밖의 인연 https://tv.kakao.com/v/425575092 김소혜X나인우, '그녀의 버킷리스트' 예고편 공개...연말 로맨스 감성 저격 https://tenasia.hankyung.com/tv-drama/article/2021121593324",,31,,"(김소혜X나인우) 죽은 남자친구가 만들어 준 뜻밖의 인연 https://tv.kakao.com/v/425575092 김소혜X나인우, '그녀의 버킷리스트' 예고편 공개...연말 로맨스 감성 저격 https://tenasia.hankyung.com/tv-drama/article/2021121593324",,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fprod-files-secure.s3.us-west-2.amazonaws.com%2F782801ca-3dcc-4751-8a08-4267aa829022%2Fe6805fa7-641a-4766-807c-b71b136d2a15%2F%25EB%2584%25A4%25EC%259D%25B4%25EB%25B2%2584_%25EB%258C%2580%25ED%2591%259C%25EC%259D%25B4%25EB%25AF%25B8%25EC%25A7%2580.jpg&blockId=665e3d4e-9f09-4e6a-a81a-8a81ce5efe29,https://comic.naver.com/webtoon/list?titleId=734012,연재 종료
스마트 패밀리,smart_family,https://www.toons.kr/44df1b88-35df-4302-8489-7b1e7f1678e1,"일상,개그",이철,이철,,,,,,,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2F9e89b4d0-ec7b-4e02-bc74-0a0b568606c8%2F%EC%8A%A4%EB%A7%88%ED%8A%B8%ED%8C%A8%EB%B0%80%EB%A6%AC_%EB%AA%A8%EB%B0%94%EC%9D%BC_%ED%97%A4%EB%93%9C%EB%9D%BC%EC%9D%B8.jpg&blockId=95f58b6a-aff3-4b0b-8dd3-e34619313499,,연재 종료
베텔게우스,,https://www.toons.kr/450c4d5e-5fe9-4697-a38b-cef7ccbff0a1,"드라마,판타지,학원,SF판타지",중력,중력,,,2,,,"2030년 봄. 3월의 어느 날 오리온자리의 베텔게우스가 제2형 초신성 폭발한다.잇달아 원인 모를 전자기기의 오작동, 통신 두절, 탐사 기기와 우주선의 연락도 모두 끊겨 지구는 우주로부터 완전히 고립된다.혼란에 빠진 인류는 하늘에 나타난 푸른 별을 밤낮으로 마주하게 되고.고등학생인 주명은 이런 불안 사회 상황 속, 심리적 부담을 이기지 못하고 스트레스에 눌러 참다가 충동적으로 옥상 위에서 뛰어내리려 한다.그를 말리기 위해 달려온 같은 반 윤소.주명은 윤소가 신비한 힘을 쓰는 것을 목격하며 그녀를 통해 새로운 삶을 시작한다.인간이 아닌 새로운 지적 생명체인 윤소. 그리고 인간인 주명은 헝클어져 버린 시공간 너머에서 찾아온 낯설지만 가까운 존재들과 맞서 싸우게 되는데…TOP",https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2Fdbd2f03a-d436-4ba4-99ac-c4d25fb4aa93%2F720x1030_0520_%25EC%25B5%259C%25EC%25A2%2585.jpg&blockId=9d82a9c3-dc89-40c2-b321-0ce1d8608f75,카카오페이지 카카오웹툰,
마녀는 사랑하지 않아도 괜찮아요,witch_loveornot,https://www.toons.kr/45c36d9d-ed6c-4978-b18c-f29c9c907f62,"로맨스,마법사",개다래,개다래,카카오페이지   작가가 돌아왔다.,,6,,카카오페이지   작가가 돌아왔다.,,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2F6c4f6816-8575-4539-896b-733cdecf967c%2F%EB%A7%88%EC%82%AC%EA%B4%9C_%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80%EC%88%98%EC%A0%95.jpg&blockId=8208ac84-39e6-4906-93c3-20a206ee327d,,save for 연재시작
귀신과 연애하기 시뮬레이션,,https://www.toons.kr/4b215fff-2ecb-4f7d-809e-dbc889077b3e,"로맨스,드라마,판타지,퇴마,공포,캠퍼스",이브,플민,,,1,,,,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fprod-files-secure.s3.us-west-2.amazonaws.com%2F782801ca-3dcc-4751-8a08-4267aa829022%2Fced07d4f-9ad0-4a9b-b374-1daa3b3c3320%2F%25EB%258C%2580%25ED%2591%259C%25EC%259D%25B4%25EB%25AF%25B8%25EC%25A7%2580_%25EB%25B3%25B5%25EC%2582%25AC.jpg&blockId=11979746-1c9f-4935-abdb-7e2ea42dd240,https://page.kakao.com/content/63602041,
Luck 4 you,Luck 4 you,https://www.toons.kr/4b2d7a8b-1b81-45c2-abcb-182ac9d8a25b,"판타지,드라마",조9,조9,,,,,,,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2Fd3e8bba3-a14c-47ff-8033-d040296307ad%2F%EC%8B%9C%EB%A6%AC%EC%A6%88%EC%BB%A4%EB%B2%84%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg&blockId=7dab1e30-a517-4de7-b597-38b501b6a6e5,,연재 종료
토끼는 숨죽여 울고 있었다,cryingrabbit,https://www.toons.kr/4ba47083-0d8a-4fea-9544-af027e523f98,"공포,스릴러",마묘한 후라이,미묘한 후라이,,,,,,,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fprod-files-secure.s3.us-west-2.amazonaws.com%2F782801ca-3dcc-4751-8a08-4267aa829022%2Fd9b1909c-f837-45d6-876e-8104b4d7488b%2F%25EC%25BB%25A4%25EB%25B2%2584%25EC%259D%25B4%25EB%25AF%25B8%25EC%25A7%2580.jpg&blockId=a9ef1616-3b59-4b5b-a8e8-a60bd8b73dab,,연재 종료
트라우마,the_trauma,https://www.toons.kr/4beb3332-95dd-41be-b19c-04b47fd96d39,"개그,컷만화",곽백수,곽백수,,,,,,,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2F363934bc-cd11-437a-81a4-2227850cecf2%2F%ED%8A%B8%EB%9D%BC%EC%9A%B0%EB%A7%88%ED%91%9C%EC%A7%802.jpg&blockId=7b262fc4-e64a-4e90-a420-87e355ac76e8,,연재 종료
네버마인드달링,Never Mind Darling,https://www.toons.kr/51181337-5100-40e6-9741-98527d8e0cb4,"BL,캠퍼스",피버,피버,,,0.99,,,,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2F8101a11c-a13c-4d0e-a706-1e71e88371e3%2F%EB%8C%80%ED%91%9C_%EC%9D%B4%EB%AF%B8%EC%A7%80_%EC%83%89%EA%B0%90%EB%B3%B4%EC%A0%95.jpg&blockId=34ad53d9-d856-401c-b3f9-9a1debb3769e,리디북스,save for 연재시작
희망횟집,HOPErestaurant,https://www.toons.kr/525725af-6a96-4403-8447-aedadeb26e62,일상,봉실,봉실,,,,,,,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fprod-files-secure.s3.us-west-2.amazonaws.com%2F782801ca-3dcc-4751-8a08-4267aa829022%2Fd04fc557-cd4e-4f36-bb97-b665b5691831%2F%25E1%2584%2592%25E1%2585%25A6%25E1%2584%2583%25E1%2585%25B3%25E1%2584%2585%25E1%2585%25A1%25E1%2584%258B%25E1%2585%25B5%25E1%2586%25AB_%25E1%2584%2586%25E1%2585%25A9%25E1%2584%2587%25E1%2585%25A1%25E1%2584%258B%25E1%2585%25B5%25E1%2586%25AF.jpg&blockId=5319c99c-1575-4514-8180-933353b034a8,https://page.kakao.com/home?seriesId=54450885&orderby=desc,연재 종료
이로운 변태,beneficial_pervert,https://www.toons.kr/536b3106-d9fb-484f-bfa2-e00f77472a83,로맨스,호돌,호돌,,,,,,,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2Ffa5a4775-a8fb-482c-a0b4-b847506534a1%2F%EC%9D%B4%EB%A1%9C%EC%9A%B4%EB%B3%80%ED%83%9C.jpg&blockId=46c563f5-43ac-449b-8995-73e6cb52c25d,https://page.kakao.com/home/54589870,연재 종료
츄리닝,sweatsuit,https://www.toons.kr/5422d2d9-08c4-483a-88fe-052967a0b5b7,"일상,개그",국중록,이상신,,,,,,,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2F93e475c9-76de-47ac-857c-3c372c387c35%2F%EC%B8%84%EB%A6%AC%EB%8B%9D_%ED%91%9C%EC%A7%80_%EB%B3%B5%EC%82%AC.jpg&blockId=5b5ea5cc-9cb4-4e62-924c-fa2763d747ec,,연재 종료
홈파이브(HOME5),HOME5,https://www.toons.kr/5533eb22-18e8-4449-a578-16fdaaf1d953,BL,온우주,서랭,,,12,,,,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2F754db706-9350-49af-9506-55b48874d613%2F%25ED%2599%2588%25ED%258C%258C%25EC%259D%25B4%25EB%25B8%258C_%25EC%258B%259C%25EC%25A6%258C2_%25EB%258C%2580%25ED%2591%259C%25EC%259D%25B4%25EB%25AF%25B8%25EC%25A7%2580.jpg&blockId=f4c8aa72-aae8-408a-afc8-d140d77bc4bd,https://ridibooks.com/books/3097000733?_s=search&_q=홈파이브&_rdt_sid=search&_rdt_idx=0,live 연재 중
봄과 겨울,spring and winter,https://www.toons.kr/5830d8ce-1538-424e-9ce5-b2064a37e9b1,"GL,개그,학원",채담,채담,,,,,,,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2Fc844fb1e-e6da-4df0-920b-ad4ee8605a1e%2F%EB%8C%80%ED%91%9C%EC%9D%B4%EB%AF%B8%EC%A7%80_%EC%B5%9C%EC%A2%85.jpg&blockId=ed26c415-4f67-476b-96b2-62d476d5ae2b,https://ridibooks.com/books/3097000560?type=rent#formSeriesList,연재 종료
겁쟁이 피지컬,cowarldy_physical,https://www.toons.kr/587633b3-6a22-4deb-8607-daa3974dd785,"소년,액션",이보카도,이보카도,,,19,,,,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2Fb7b78054-ea04-4fdb-adba-232a24089aa2%2F%EA%B2%81%EC%9F%81%EC%9D%B4.jpg&blockId=2bd07ffd-babd-4f40-a0eb-256a56ad1ac0,https://page.kakao.com/home?seriesId=58357162&orderby=desc,live 연재 중
웽툰 시즌4,wooengtoon_four,https://www.toons.kr/5c33994e-a95f-441d-886c-39adc6576502,"일상,개그",춘섬이,춘섬이,,,,,,,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2F857b38ae-3765-4225-9800-e2d1e96697b7%2F%EB%91%98%EC%A7%B8_%EC%96%BC%EA%B5%B4.jpg&blockId=f1fa0faf-1e0b-4c00-9f5c-9e48dfcfb90f,https://page.kakao.com/home?seriesId=53764524&page=5,live 연재 중
우리는 매일매일,we_are_everyday,https://www.toons.kr/5ffd4cd6-0429-490f-80ed-3a77ba3d9f79,로맨스,개다래,개다래,"하이틴 로맨스 '우리는 매일매일', 김새론X이채민X류의현X최유주 캐스팅 https://www.topdaily.kr/articles/77595",,11,,"하이틴 로맨스 '우리는 매일매일', 김새론X이채민X류의현X최유주 캐스팅 https://www.topdaily.kr/articles/77595",,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2F8cecd719-5b0d-452e-ba11-207321103661%2F%EC%9A%B0%EB%A6%AC%EB%8A%94_%EB%A7%A4%EC%9D%BC%EB%A7%A4%EC%9D%BC.jpg&blockId=e0d4506d-a2f6-49b6-88b7-843f64e551c3,https://page.kakao.com/home?seriesId=53488000,연재 종료
데이 세이 헤이,day_say_hey,https://www.toons.kr/63a1eb06-2dd8-472c-808e-db98adc56b4e,"일상,개그",어택,어택,,,,,,"일하기 싫은 아빠, 데이. 회사인이라면 모두 공감할 법한 이야기를 살고 있는 데이는 어쩐지 귀여워 보이기도 한다.",https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2F768cd624-aa1f-40bc-bc62-1563d835c2fb%2F%EC%BB%A4%EB%B2%84%EC%9D%B4%EB%AF%B8%EC%A7%80.jpg&blockId=0c8206d4-7eb5-4de2-8d96-3fb52c961cec,,연재 종료
아스라이,dimly_dontforgetme,https://www.toons.kr/64d8c38e-cf2e-4f1d-a3a5-e5c1bd1db07a,"드라마,가족",예환,예환,,,,,,,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2F0af4c4b4-b6c8-44c7-8992-f97fd4fe7b54%2F%EC%95%84%EC%8A%A4%EB%9D%BC%EC%9D%B4_title_%EB%B3%B5%EC%82%AC.png&blockId=80f0f9f6-bd7d-4175-9c7d-50caf0b9b7e8,,연재 종료
루나,Luna,https://www.toons.kr/6bc676e8-9ce3-4993-b9a5-8a0880ac4fa2,"로맨스,판타지",홍비치라,홍비치라,,,49,,,,https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2F18805a19-817a-449c-8569-7a2d8bb82d3b%2F%EB%A3%A8%EB%82%98_%EC%9D%BC%EB%9F%AC%EC%8A%A4%ED%8A%B8_8.jpg&blockId=3d6a8b33-5fc2-4616-9449-1adf23ea5712,,연재 종료
반투명인간,half_invisibleman,https://www.toons.kr/6be7e370-82e6-4d11-930c-198b2bdd6a69,판타지,마인드C,김명현,"SNL 코리아→반투명인간…에이스토리, 2021-2023 콘텐츠 1차 라인업 공개 http://m.theceluv.com/article.php?aid=1629854458390626006",,33,,"SNL 코리아→반투명인간…에이스토리, 2021-2023 콘텐츠 1차 라인업 공개 http://m.theceluv.com/article.php?aid=1629854458390626006",", 2021-2023 콘텐츠 1차 라인업 공개 http://m.theceluv.com/article.php?aid=16298544583906260062 more properties캐릭터설리반 | “아",https://oopy.lazyrockets.com/api/v2/notion/image?src=https%3A%2F%2Fs3-us-west-2.amazonaws.com%2Fsecure.notion-static.com%2Ff7640586-036f-4c38-93b3-b9d0b39dc600%2F%EB%B0%98%ED%88%AC%EB%AA%85%EB%B6%81%EC%8A%A4%ED%91%9C%EC%A7%80.jpg&blockId=ec45f39b-a759-48e1-be75-023b7a11f0b3,https://comic.naver.com/webtoon/list?titleId=710762,연재 종료
